id,cuisine
12870,mexican
22564,mexican
35063,mexican
7000,mexican
11318,italian
47001,mexican
11395,italian
23507,mexican
47242,mexican
48957,italian
17721,italian
25138,mexican
47438,italian
47162,mexican
42459,mexican
6486,mexican
24116,southern_us
31596,italian
38887,italian
10665,italian
13712,italian
2633,mexican
35784,southern_us
45204,italian
46722,mexican
34949,mexican
35321,italian
46430,mexican
34431,mexican
30890,mexican
42132,southern_us
15702,mexican
47719,mexican
45160,italian
20600,mexican
10800,mexican
30479,italian
9457,indian
26571,italian
42942,italian
36635,mexican
43617,mexican
16911,mexican
122,mexican
22340,mexican
37007,italian
23595,italian
25233,italian
5503,italian
47338,mexican
44695,thai
7141,mexican
14564,mexican
19655,mexican
35326,italian
35922,italian
28171,italian
1322,mexican
14923,mexican
42344,italian
16380,mexican
15233,mexican
8338,italian
41014,mexican
30440,mexican
23043,mexican
20788,italian
14375,mexican
1184,italian
34280,southern_us
46171,thai
31834,italian
14759,italian
15855,mexican
6662,mexican
15056,italian
34873,mexican
20089,mexican
20015,mexican
18402,mexican
6418,mexican
1454,mexican
14070,indian
26424,mexican
27349,italian
26459,thai
13151,mexican
12264,italian
18366,mexican
46851,italian
18954,italian
39858,mexican
43500,southern_us
21656,italian
10505,italian
5313,italian
28951,italian
19961,southern_us
1795,mexican
9917,italian
26180,mexican
9726,mexican
47689,italian
7866,mexican
41625,mexican
35160,mexican
4430,italian
39082,mexican
46186,mexican
11988,mexican
24177,italian
31849,italian
41194,italian
36968,mexican
42330,italian
36791,thai
19704,italian
4933,mexican
4255,mexican
37105,mexican
35848,mexican
17416,mexican
39066,italian
36270,italian
24406,southern_us
20517,mexican
27630,italian
19670,mexican
4685,italian
45260,italian
378,mexican
40841,mexican
27632,mexican
12193,mexican
38047,italian
10170,italian
25043,southern_us
23851,italian
14743,mexican
13294,mexican
26466,italian
32002,mexican
37526,mexican
8888,italian
38945,mexican
38546,mexican
38869,mexican
10556,mexican
3296,mexican
25977,mexican
32025,mexican
44087,italian
32762,southern_us
824,mexican
44636,italian
542,mexican
38218,mexican
41930,mexican
1987,mexican
37378,mexican
8873,mexican
1513,italian
44013,mexican
38042,mexican
11576,mexican
24510,italian
823,italian
23443,mexican
34870,italian
3846,mexican
14993,mexican
16854,mexican
5886,mexican
33793,mexican
2999,mexican
20843,mexican
29153,italian
33790,italian
16516,mexican
37887,mexican
18466,mexican
48033,italian
45404,italian
4175,mexican
31986,italian
38555,mexican
26832,mexican
19810,italian
49086,mexican
39579,italian
25551,mexican
42549,italian
22052,mexican
45632,mexican
4143,mexican
11310,italian
32839,mexican
48171,italian
22896,mexican
10878,mexican
31643,southern_us
47624,italian
35141,italian
13498,mexican
24566,italian
16533,mexican
15437,mexican
19426,italian
32416,italian
2427,italian
9178,mexican
40606,italian
28450,italian
7946,italian
21756,italian
17843,mexican
44066,southern_us
7427,italian
11297,mexican
42965,italian
23067,mexican
35066,thai
27938,italian
39075,mexican
20200,mexican
19823,mexican
12336,italian
34714,italian
45388,italian
25639,mexican
33985,mexican
25524,thai
19641,mexican
11106,mexican
22165,italian
35412,italian
23475,mexican
1570,italian
12815,mexican
37253,italian
16900,mexican
7701,mexican
49391,italian
1132,mexican
13051,mexican
2284,mexican
21410,mexican
25604,italian
45746,thai
35911,italian
26608,mexican
16991,mexican
40657,italian
47960,southern_us
38408,mexican
1295,thai
40139,mexican
38538,mexican
26420,italian
10326,thai
5181,italian
18210,italian
3241,mexican
27062,italian
41527,mexican
45484,mexican
38755,southern_us
47246,italian
164,italian
723,italian
299,mexican
1519,mexican
34077,mexican
45254,mexican
34760,mexican
11154,mexican
26274,italian
15081,italian
45100,mexican
1417,mexican
32083,italian
29971,italian
17679,mexican
36539,italian
34975,italian
4633,mexican
10321,mexican
35565,italian
26919,southern_us
9549,mexican
31863,italian
22053,mexican
19443,mexican
18540,italian
23354,italian
13859,thai
23904,thai
6675,mexican
18595,mexican
12967,italian
17283,mexican
23211,mexican
14358,mexican
31398,mexican
42650,mexican
25258,italian
18457,thai
11810,mexican
9499,italian
11943,mexican
6810,thai
34323,mexican
23296,mexican
45927,italian
45196,mexican
19917,italian
20210,italian
41629,mexican
39907,italian
4956,mexican
37058,italian
20859,mexican
3315,italian
4401,italian
21361,italian
44164,mexican
26391,italian
47771,italian
44140,italian
43739,mexican
12481,mexican
12292,thai
15965,mexican
23409,italian
39005,italian
2774,mexican
14529,italian
16926,italian
26890,mexican
9663,mexican
43052,thai
24193,southern_us
5476,italian
10048,mexican
1981,mexican
12194,mexican
22202,southern_us
7626,italian
37365,italian
44144,italian
37723,mexican
47194,italian
30827,italian
33108,italian
2075,italian
6326,italian
11083,mexican
30311,mexican
45371,italian
18232,mexican
9768,mexican
6648,mexican
35650,italian
23013,italian
6669,mexican
42670,mexican
18155,italian
44622,thai
28426,italian
23743,mexican
14176,mexican
9576,italian
36577,italian
16671,italian
22964,mexican
16424,mexican
47225,mexican
17565,southern_us
36401,mexican
30314,italian
32982,mexican
21866,southern_us
1475,italian
13053,italian
33983,southern_us
24051,mexican
22800,italian
16561,mexican
2740,mexican
219,mexican
48737,mexican
2164,italian
13579,italian
71,mexican
12420,mexican
35209,indian
11472,italian
43172,italian
24927,italian
37102,mexican
10743,mexican
27874,mexican
9565,italian
21419,italian
767,mexican
28308,italian
37605,italian
9558,mexican
31527,italian
2419,italian
7541,mexican
11400,italian
23487,mexican
8087,mexican
21906,mexican
48830,mexican
37328,mexican
45490,mexican
9710,italian
16153,mexican
39537,mexican
13923,italian
8120,italian
12923,mexican
1556,mexican
6871,italian
34201,mexican
36146,mexican
33170,mexican
20082,mexican
26517,mexican
15214,mexican
34092,mexican
40902,thai
44452,mexican
2083,italian
44897,mexican
17850,southern_us
26693,mexican
19618,mexican
35589,mexican
46084,mexican
17256,mexican
47570,mexican
32796,mexican
27047,italian
39487,mexican
130,thai
17627,mexican
29072,mexican
1108,mexican
22666,mexican
41630,italian
27289,italian
42299,mexican
36078,italian
7098,mexican
46999,mexican
28791,italian
39576,mexican
2447,mexican
22449,mexican
23828,italian
5660,mexican
47460,italian
17912,italian
12288,mexican
44037,mexican
20875,mexican
6500,mexican
13813,mexican
4907,mexican
38186,italian
9816,mexican
8170,mexican
21681,italian
42384,mexican
35366,mexican
34244,southern_us
35421,mexican
33457,mexican
28026,italian
38122,italian
21362,mexican
42253,italian
21994,italian
34457,thai
40229,mexican
10181,italian
38257,mexican
40992,mexican
15617,mexican
34754,italian
45459,italian
31295,mexican
44977,mexican
18322,italian
23257,mexican
10084,mexican
16445,mexican
10594,italian
26828,italian
47643,italian
49680,italian
27446,mexican
8731,italian
37341,indian
42241,italian
13669,mexican
21403,mexican
688,mexican
23894,italian
35753,mexican
44692,italian
235,mexican
20982,italian
10166,mexican
2187,mexican
5022,italian
49037,mexican
44478,mexican
8912,mexican
8919,italian
23856,mexican
14647,mexican
48870,thai
14377,mexican
18548,mexican
39591,mexican
46746,italian
31926,italian
10159,mexican
11342,italian
32421,mexican
19969,italian
3029,mexican
39565,mexican
7426,mexican
20624,italian
4385,mexican
18761,italian
46710,mexican
46241,mexican
14208,mexican
29323,italian
40663,mexican
32391,mexican
9506,italian
35402,italian
48796,italian
4657,mexican
2404,mexican
36923,mexican
41762,mexican
19344,mexican
19876,mexican
39452,mexican
19209,mexican
35461,thai
5784,mexican
40345,mexican
24765,mexican
25563,mexican
40680,italian
36932,italian
28106,mexican
12717,southern_us
40100,italian
6960,mexican
20724,italian
24433,mexican
32118,italian
22353,italian
23040,mexican
46246,italian
36642,mexican
21579,mexican
24073,mexican
16775,thai
24732,italian
24221,italian
33300,mexican
34971,mexican
19777,italian
24337,italian
24709,mexican
28557,italian
8963,thai
31515,italian
22575,thai
11011,italian
42030,italian
48012,italian
13623,mexican
49552,mexican
5702,mexican
3847,italian
34221,southern_us
4312,mexican
35834,italian
11849,italian
38290,indian
3064,mexican
30099,mexican
37354,mexican
27877,italian
45642,mexican
10629,mexican
17557,mexican
3725,italian
49507,mexican
5560,southern_us
42239,mexican
29559,thai
46028,mexican
26523,mexican
28313,southern_us
32502,thai
43610,mexican
35563,italian
22160,mexican
11258,mexican
36220,italian
15974,mexican
30449,mexican
29676,mexican
29951,italian
2268,mexican
36813,italian
28096,mexican
40471,mexican
6545,mexican
33598,italian
22338,mexican
41918,thai
2133,mexican
42259,thai
11056,italian
7034,italian
17040,italian
35238,italian
46155,thai
23356,mexican
3909,mexican
22107,mexican
1656,mexican
9302,mexican
19473,italian
13566,mexican
23424,mexican
4139,italian
15970,italian
47732,mexican
37251,mexican
44870,thai
9773,mexican
2131,mexican
6381,italian
9613,italian
47364,italian
34376,italian
26408,mexican
4763,mexican
18982,italian
2766,italian
19247,italian
13462,mexican
19678,mexican
22814,italian
18582,thai
3124,thai
19347,mexican
8812,italian
22037,southern_us
15423,mexican
35960,mexican
49336,mexican
1255,mexican
17646,italian
20631,italian
19492,mexican
22895,mexican
18607,mexican
34569,mexican
48356,italian
12252,mexican
21071,italian
22458,mexican
19585,mexican
15597,mexican
15038,mexican
20028,mexican
29764,mexican
17206,thai
40901,mexican
37954,mexican
16933,thai
42657,italian
21846,italian
33834,mexican
25873,italian
5938,italian
34762,mexican
39835,mexican
5805,mexican
13914,mexican
45924,italian
41460,mexican
37287,mexican
25059,mexican
34872,mexican
7524,italian
10427,mexican
8014,italian
14740,italian
24329,mexican
38514,thai
12665,thai
24655,italian
7078,mexican
15995,mexican
15861,mexican
30662,italian
17836,italian
2078,mexican
3600,mexican
46302,mexican
28375,mexican
34839,mexican
18345,italian
23205,mexican
34763,mexican
26692,italian
10317,thai
11767,italian
36881,mexican
33468,italian
20669,mexican
18159,mexican
22891,southern_us
39588,italian
35941,italian
15981,mexican
26013,thai
5076,italian
1573,italian
39380,mexican
13845,mexican
35146,mexican
32924,mexican
9567,italian
35203,mexican
39666,italian
17786,italian
21936,mexican
8668,mexican
41339,mexican
32268,italian
29706,mexican
42032,mexican
8105,mexican
11218,mexican
7159,italian
47817,mexican
1572,southern_us
38720,thai
14780,mexican
31839,italian
6501,mexican
39533,mexican
22820,mexican
9619,mexican
14025,italian
19697,italian
5370,mexican
32639,mexican
15249,italian
47776,italian
48134,mexican
24141,mexican
4117,italian
20578,mexican
47585,mexican
20326,mexican
43932,italian
29704,mexican
12447,italian
38117,mexican
2684,mexican
25371,italian
25518,italian
27083,mexican
16073,italian
45667,mexican
44188,italian
44888,southern_us
41594,mexican
1061,thai
6536,italian
31586,mexican
9792,italian
40395,italian
24861,italian
32253,mexican
31082,mexican
19298,italian
6600,southern_us
46939,mexican
6092,mexican
36600,mexican
45979,italian
46910,italian
14174,southern_us
10609,mexican
28647,italian
19066,mexican
16803,mexican
49114,mexican
14664,italian
39670,mexican
4583,mexican
31121,mexican
12589,mexican
22551,mexican
11817,mexican
22003,italian
42091,mexican
45966,mexican
6811,mexican
2711,mexican
44757,mexican
5349,mexican
30294,thai
48944,mexican
44048,italian
411,mexican
44998,mexican
18078,thai
48533,italian
16485,thai
32939,mexican
11808,italian
23059,italian
16466,italian
7315,mexican
13178,mexican
2751,mexican
41395,mexican
20534,mexican
12111,mexican
38708,mexican
37481,italian
28048,mexican
13123,italian
2174,mexican
17190,italian
25756,mexican
38180,mexican
26892,italian
23757,mexican
8553,italian
36272,mexican
35224,mexican
5203,mexican
23565,mexican
31420,italian
43491,mexican
38773,mexican
15223,italian
17763,mexican
24528,italian
21704,mexican
45329,mexican
48876,italian
3741,italian
47710,mexican
9182,italian
13782,mexican
3369,thai
11985,mexican
39817,italian
26869,italian
37461,mexican
24217,mexican
2474,mexican
45929,mexican
12768,mexican
924,thai
13258,mexican
7955,mexican
37056,mexican
17934,mexican
5843,mexican
46881,italian
4049,italian
24173,mexican
4683,italian
32612,italian
11314,mexican
13550,mexican
2483,mexican
9573,italian
34113,thai
37865,thai
36951,mexican
4703,mexican
10734,italian
40444,mexican
44334,mexican
35991,italian
34020,mexican
3743,mexican
18305,mexican
7877,italian
10606,mexican
30584,mexican
9266,mexican
35196,italian
41070,mexican
25930,italian
48564,mexican
14213,italian
6618,mexican
18479,mexican
10279,italian
30750,italian
45701,mexican
22947,mexican
6467,mexican
16365,mexican
7184,mexican
23270,mexican
41805,mexican
7537,southern_us
18616,mexican
42857,mexican
37906,southern_us
16846,italian
573,mexican
26657,mexican
12408,mexican
38232,mexican
33447,mexican
40227,mexican
35760,mexican
1385,mexican
47866,italian
30871,mexican
22604,mexican
39397,italian
38782,indian
45343,italian
26112,southern_us
10209,mexican
31702,italian
37943,italian
23471,mexican
3529,thai
46794,italian
16626,mexican
32361,italian
20932,italian
11183,italian
33661,italian
12681,mexican
2450,mexican
23979,mexican
18465,italian
28234,mexican
47449,italian
33869,mexican
4924,mexican
18862,thai
30556,italian
35762,mexican
7396,mexican
21232,mexican
18299,mexican
35468,mexican
42838,italian
33972,italian
46021,thai
1627,mexican
28873,italian
38927,mexican
25262,italian
19152,italian
11061,mexican
27000,italian
37396,italian
47358,mexican
47825,italian
24681,mexican
37706,mexican
44056,italian
38298,italian
30788,mexican
36144,mexican
21792,mexican
31745,mexican
15104,mexican
30589,thai
14235,mexican
2608,mexican
34828,mexican
3282,mexican
4336,mexican
25666,mexican
17831,italian
17008,italian
35845,mexican
19494,mexican
30797,mexican
33763,italian
19950,mexican
23089,mexican
32074,mexican
49640,italian
8403,mexican
15879,italian
7949,mexican
31483,thai
32928,mexican
27647,italian
34616,italian
21113,mexican
41599,italian
23924,italian
36335,mexican
36194,mexican
10980,mexican
45999,mexican
3943,mexican
188,mexican
5799,italian
20964,mexican
2716,mexican
5464,italian
17640,italian
39437,southern_us
14835,mexican
3094,mexican
14826,italian
30173,italian
37811,italian
22363,italian
6369,mexican
26850,mexican
48887,italian
44405,mexican
21477,mexican
32697,mexican
38843,mexican
20076,italian
26429,mexican
35648,thai
41794,mexican
22100,italian
30216,mexican
17656,mexican
17317,mexican
4928,italian
43965,mexican
6404,southern_us
12274,mexican
6651,mexican
40406,italian
40933,mexican
23419,italian
37867,mexican
28834,italian
23912,italian
4791,mexican
36354,italian
32298,mexican
44577,mexican
48859,italian
32485,italian
8394,italian
7708,mexican
38385,mexican
22622,thai
29716,thai
44462,mexican
9422,mexican
22499,mexican
36,italian
434,mexican
5479,mexican
42420,mexican
47346,southern_us
44568,mexican
38650,italian
19191,italian
22848,mexican
17886,mexican
6036,mexican
38608,mexican
12890,mexican
15709,mexican
13125,mexican
48454,italian
36627,mexican
47884,mexican
28,mexican
45365,mexican
40795,mexican
17651,mexican
1530,italian
17604,thai
4700,mexican
24972,mexican
23525,mexican
7092,italian
43757,italian
4808,mexican
7249,mexican
27589,mexican
47523,mexican
44244,mexican
10383,mexican
37285,mexican
21332,mexican
7311,mexican
28052,mexican
31653,italian
1740,italian
5484,mexican
41406,mexican
41907,mexican
46515,mexican
38392,italian
15925,mexican
5094,italian
31816,mexican
35713,mexican
31296,mexican
41640,mexican
22419,italian
47874,thai
6570,italian
6936,mexican
34063,southern_us
34141,mexican
44572,mexican
28425,italian
38481,mexican
18955,italian
46466,italian
5692,mexican
39836,thai
33718,mexican
36250,mexican
286,mexican
29766,mexican
20541,mexican
31173,southern_us
46440,mexican
23905,italian
37232,mexican
8517,italian
21249,mexican
32700,mexican
22845,italian
45461,italian
1307,mexican
30010,italian
21646,italian
28148,mexican
26450,mexican
16602,mexican
9928,mexican
27063,mexican
22273,mexican
12744,mexican
28272,mexican
30350,mexican
23362,mexican
13645,italian
16942,thai
34970,mexican
27829,southern_us
38058,italian
13256,mexican
31859,mexican
43027,mexican
22235,mexican
2933,italian
45981,italian
11460,italian
33770,mexican
24399,mexican
8006,mexican
48885,mexican
42585,italian
40160,mexican
45541,mexican
22410,thai
26226,mexican
4591,mexican
5457,mexican
39085,southern_us
24040,mexican
6576,mexican
34310,mexican
27350,mexican
9968,thai
2464,mexican
27952,southern_us
43388,mexican
33143,mexican
28083,mexican
15927,mexican
10255,southern_us
8011,indian
5195,thai
36015,italian
40910,mexican
11309,mexican
47556,mexican
27958,mexican
27198,mexican
643,southern_us
40853,mexican
15815,mexican
2063,italian
19827,mexican
33443,italian
44632,indian
26773,thai
3203,italian
32873,mexican
24806,mexican
45942,thai
1324,mexican
32526,mexican
48093,italian
48942,italian
8845,italian
11546,italian
44358,mexican
3209,mexican
10553,mexican
44430,mexican
44712,italian
16351,italian
44644,italian
31670,southern_us
49147,mexican
19750,mexican
48121,thai
22722,mexican
9910,italian
14236,mexican
48341,mexican
23190,thai
20362,italian
44794,mexican
39419,italian
13526,italian
42270,mexican
37208,mexican
33824,italian
29953,italian
16387,mexican
37672,mexican
1868,italian
24984,italian
47128,italian
44303,mexican
20318,italian
7513,mexican
13261,mexican
19259,mexican
31103,italian
24037,italian
29984,mexican
28159,mexican
5318,mexican
23962,italian
2084,italian
41793,mexican
18960,italian
17025,mexican
15510,mexican
36832,italian
20643,mexican
4154,italian
10510,mexican
45117,mexican
43403,mexican
42471,mexican
6942,italian
33309,mexican
6689,mexican
48687,italian
9880,mexican
25590,mexican
21842,mexican
27151,southern_us
565,mexican
21740,italian
42399,mexican
35928,mexican
47060,mexican
43147,mexican
16625,italian
16769,italian
12515,mexican
14731,mexican
11658,italian
49467,italian
19749,italian
39723,italian
5722,italian
31967,mexican
39857,italian
16534,mexican
27334,italian
32215,mexican
34903,mexican
24990,italian
31307,italian
38874,mexican
24130,italian
27816,mexican
939,italian
38293,mexican
7889,mexican
22114,mexican
24614,italian
48827,mexican
3387,mexican
41676,mexican
3152,mexican
38805,italian
27078,mexican
34940,italian
16855,italian
41891,mexican
36715,mexican
49455,mexican
26522,italian
28420,italian
329,mexican
18986,mexican
31705,mexican
7402,italian
10212,mexican
10640,mexican
38014,mexican
5172,italian
26986,mexican
5088,thai
24522,mexican
1900,mexican
4801,italian
27932,italian
30941,mexican
42354,mexican
48854,southern_us
39058,mexican
34294,mexican
46593,mexican
22582,mexican
36937,italian
34596,mexican
42570,mexican
10147,mexican
44796,italian
46819,italian
30905,mexican
34980,mexican
49265,italian
37563,mexican
25673,mexican
14267,italian
32410,italian
26392,thai
27384,mexican
43045,mexican
22576,mexican
11597,italian
22656,mexican
47811,italian
7925,mexican
14860,italian
27525,italian
7798,italian
10848,italian
19062,mexican
32224,mexican
11529,southern_us
12155,mexican
30628,mexican
21909,mexican
14291,italian
3323,mexican
6502,mexican
25833,italian
31108,mexican
47484,mexican
27396,italian
48147,mexican
10489,italian
12014,mexican
4904,italian
36607,italian
12756,southern_us
32462,mexican
42204,thai
246,mexican
47061,italian
15908,thai
29572,italian
13458,mexican
14022,mexican
40437,thai
48136,italian
17687,italian
48504,mexican
22857,mexican
11465,mexican
42107,mexican
12514,mexican
46339,italian
8383,mexican
27362,southern_us
38646,thai
44084,mexican
12946,thai
11670,southern_us
34916,italian
2944,italian
